Item-id,Item Type ,Store_1,Store_2,Store_3,Store_4,Sales,Currency
50-507-4137,F,0,1,1,1,451.70,Dollar
37-154-5131,f,1,1,0,1,332.58,Euro
85-515-5750,F,0,1,1,1,250.42,Dollar
15-181-4384,Food,0,0,0,1,280.55,Dollar
49-981-7456,F,0,1,1,1,404.10,Dollar
28-464-7577,DR,0,1,0,1,481.39,Dollar
37-735-5421,DR,0,1,1,0,,Dollar
89-719-2188,DR,1,1,1,1,481.28,Euro
74-497-6906,Drink,0,0,1,1,370.13,Dollar
11-011-7435,DR,1,1,0,0,285.77,Dollar
00-692-8631,DR,0,0,1,1,398.67,Euro
01-631-6902,Drink,1,0,1,1,400.81,Dollar
03-383-1888,,1,1,0,1,300.83,Dollar
85-156-6745,f,0,1,1,1,448.61,Euro
74-647-2815,DR,0,1,0,1,454.47,Dollar
09-772-2017,Drink,1,1,1,0,495.24,Dollar
94-504-3773,Food,1,0,0,1,464.11,Euro
21-233-7989,F,0,0,1,1,288.52,Euro
25-176-8403,Food,0,1,0,1,300.31,Dollar
49-653-2834,f,0,0,0,1,461.53,Euro
80-082-1366,Food,0,0,1,0,403.92,Dollar
15-356-5235,F,1,1,1,0,252.26,Dollar
77-399-1129,DR,0,1,0,1,263.85,Dollar
30-374-4427,f,0,1,1,0,394.61,Euro
94-942-3175,DR,1,1,1,0,481.86,Euro
90-243-3899,Food,1,0,0,0,396.94,Dollar
55-958-2383,Drink,1,0,0,0,463.91,Euro
03-817-4617,F,1,1,1,1,378.72,Euro
73-831-2653,f,1,1,0,1,252.13,Dollar
39-823-0701,F,1,1,1,0,359.30,Dollar
18-797-2183,Drink,1,0,0,0,353.22,Dollar
78-423-5879,,1,1,1,0,414.34,Euro
21-436-0730,Food,1,1,0,1,340.59,Dollar
05-775-0397,DR,0,0,0,0,323.62,Euro
13-463-2123,F,0,0,0,0,,Euro
75-974-0959,Food,1,0,1,0,313.75,Euro
68-986-9510,,0,0,0,0,423.71,Dollar
60-949-2188,,0,1,1,1,393.22,Dollar
77-036-4602,Food,1,0,0,0,438.01,Euro
35-220-2518,F,1,0,0,1,424.67,Euro
52-300-6805,f,1,1,1,0,382.69,Euro
91-945-0980,F,0,1,0,1,382.85,Euro
85-216-9437,DR,1,1,0,0,440.22,Euro
02-292-0534,f,0,0,0,1,297.77,Euro
42-732-9072,F,0,1,1,0,332.83,Dollar
28-804-4691,f,0,0,0,1,348.16,Euro
27-102-8730,Food,0,0,0,1,,Euro
46-142-7421,F,1,0,0,0,281.93,Dollar
09-161-1494,DR,1,0,1,1,453.30,Dollar
41-620-6693,f,0,1,0,0,463.85,Dollar
30-320-2798,Drink,0,0,1,1,276.49,Dollar
75-932-3780,DR,0,1,0,0,252.13,Dollar
75-949-7517,f,1,0,1,0,276.18,Dollar
95-305-7825,f,0,0,1,0,291.06,Euro
05-232-0851,f,0,1,1,0,386.16,Dollar
98-800-8066,F,0,0,0,0,270.08,Euro
50-627-3035,DR,1,1,0,1,445.58,Euro
96-021-6914,f,1,0,1,1,333.98,Euro
43-240-2323,F,1,0,0,0,396.33,Dollar
83-980-0070,f,0,0,1,0,450.40,Dollar
13-643-8699,F,0,0,0,0,310.37,Dollar
31-535-2504,DR,0,1,1,1,292.49,Euro
64-895-4840,F,0,1,1,0,418.47,Euro
56-134-2432,Food,0,0,1,1,482.42,Euro
09-848-6056,DR,0,0,1,0,395.72,Euro
95-758-2671,f,0,1,1,1,446.85,Euro
52-661-9537,Food,0,0,1,1,327.16,Euro
37-260-7271,Drink,0,1,0,0,484.38,Dollar
70-149-1641,f,1,1,0,0,486.32,Dollar
88-535-6555,DR,1,0,0,1,270.14,Dollar
49-966-8518,Drink,1,1,1,1,310.07,Euro
77-974-6061,Drink,1,1,1,0,316.70,Dollar
76-060-6901,,0,0,1,1,355.09,Dollar
44-996-3288,Drink,0,1,1,0,326.45,Dollar
16-648-0190,F,0,0,0,1,362.71,Dollar
55-291-5058,DR,1,0,0,1,351.15,Dollar
04-466-7102,DR,0,0,1,1,286.78,Euro
46-278-1070,DR,1,0,1,1,443.31,Dollar
52-952-1787,F,0,0,1,0,312.54,Euro
48-316-1157,f,0,0,1,1,480.88,Euro
05-573-4018,f,0,1,0,1,340.88,Euro
81-073-4901,F,1,1,0,0,409.67,Euro
22-756-2275,F,1,1,1,0,436.42,Euro
82-810-9985,F,1,0,0,1,359.11,Euro
29-442-4517,Drink,0,0,0,1,476.43,Dollar
68-991-0135,f,1,1,1,0,299.75,Dollar
28-035-1552,DR,0,1,1,0,489.65,Dollar
25-432-7656,f,1,1,0,1,298.85,Euro
76-909-9817,,1,1,1,0,432.03,Dollar
41-935-2644,Food,0,1,0,0,440.62,Euro
71-652-6985,F,0,1,0,1,252.60,Euro
47-595-7542,Drink,0,0,0,1,498.04,Dollar
32-482-0671,DR,1,1,1,1,489.06,Dollar
54-577-6640,F,0,1,1,1,,Dollar
48-619-2151,Food,1,0,1,0,497.33,Euro
43-136-0092,Food,0,0,0,1,417.88,Euro
37-646-3414,f,0,1,0,1,373.06,Euro
33-659-2207,DR,0,0,1,1,,Euro
42-225-3526,DR,0,1,1,0,313.92,Euro
69-065-1910,f,0,1,1,0,324.04,Euro
70-945-3926,Drink,0,1,0,0,289.70,Dollar
80-474-3375,DR,0,1,1,0,354.75,Dollar
08-178-7395,Drink,1,0,1,1,336.20,Euro
82-602-2109,F,0,0,0,0,435.97,Dollar
68-857-3542,f,0,1,0,0,486.09,Dollar
36-789-0079,Drink,1,0,0,1,318.39,Dollar
91-966-6318,Drink,1,0,1,0,498.20,Euro
96-262-8387,DR,1,1,0,1,263.42,Euro
90-834-8884,Food,0,0,1,0,270.10,Dollar
99-069-7137,F,0,0,0,0,395.48,Dollar
84-357-7180,Drink,1,1,1,1,302.01,Euro
12-277-8419,f,1,0,1,1,483.48,Dollar
14-025-9071,F,1,0,1,0,294.42,Euro
82-051-1344,Food,1,1,1,0,284.20,Euro
40-919-1308,F,0,1,0,0,436.37,Euro
88-933-2756,Food,1,0,0,0,349.91,Dollar
46-196-5882,f,0,0,1,1,419.85,Euro
69-113-7978,Food,1,0,1,0,444.77,Euro
79-942-9682,Drink,1,1,1,1,294.40,Dollar
21-858-6366,Drink,0,0,0,1,466.09,Dollar
13-622-8658,Food,0,1,1,0,370.73,Dollar
61-651-3363,F,0,1,0,0,347.21,Dollar
42-865-2029,Food,0,0,1,1,345.27,Euro
99-090-3200,F,1,1,1,0,325.28,Euro
51-979-0418,Drink,0,1,1,0,370.83,Euro
96-185-6519,Food,1,0,1,1,428.14,Dollar
94-355-1495,f,0,0,1,1,363.82,Dollar
58-541-2454,F,1,1,0,1,252.00,Euro
62-115-6053,DR,0,0,1,0,451.42,Dollar
28-022-7716,DR,1,0,1,0,482.25,Euro
83-280-0245,f,0,1,1,0,422.92,Dollar
84-240-2285,F,1,1,1,0,447.98,Dollar
18-467-2347,Drink,1,0,0,0,279.94,Dollar
51-446-8287,Drink,0,1,1,0,430.40,Dollar
21-699-0437,,0,1,0,1,423.24,Euro
49-742-2524,F,0,1,0,0,,Dollar
16-522-8314,Drink,0,0,1,1,360.46,Dollar
27-978-5152,F,1,1,1,0,258.18,Euro
87-057-9025,Food,0,0,0,1,256.86,Euro
67-803-1979,Food,0,0,0,1,435.09,Dollar
21-303-5152,DR,1,0,0,1,492.17,Dollar
26-324-5552,F,0,0,0,0,324.12,Euro
95-526-9375,Food,1,1,1,0,363.77,Dollar
20-903-7253,f,1,0,0,1,466.59,Dollar
87-589-2967,f,1,1,0,1,423.98,Euro
79-810-5027,DR,0,1,1,1,320.91,Dollar
35-179-8311,Food,0,1,0,1,420.50,Dollar
25-438-5685,Drink,0,0,0,0,360.38,Euro
62-315-1873,F,1,1,0,1,376.29,Euro
32-886-7866,Drink,1,1,0,1,392.63,Euro
09-523-0143,F,0,1,0,1,339.60,Euro
39-733-5601,F,1,0,0,1,314.21,Dollar
76-139-0689,Food,0,0,1,1,303.43,Dollar
68-139-5469,Drink,0,1,1,1,275.78,Dollar
54-653-2813,Food,0,0,0,1,331.43,Euro
00-578-7656,DR,1,0,1,0,303.90,Dollar
09-987-2455,Food,0,0,0,1,468.93,Euro
50-892-8284,Drink,1,1,0,1,307.66,Euro
19-624-1091,DR,1,0,0,1,,Dollar
97-373-2694,f,1,0,0,0,254.71,Euro
64-398-0921,F,0,0,1,1,421.77,Dollar
36-997-4335,f,0,0,1,0,486.79,Euro
35-675-7366,DR,0,0,0,1,284.26,Dollar
67-223-7295,f,0,0,1,1,363.09,Dollar
68-035-7298,Food,0,1,0,1,419.33,Dollar
96-290-0136,f,1,1,1,0,392.82,Dollar
43-094-8090,DR,0,0,1,1,322.39,Euro
85-928-9519,f,1,1,1,1,416.99,Dollar
53-527-6929,DR,1,0,1,0,491.45,Dollar
03-785-1068,DR,0,0,1,1,384.17,Dollar
06-879-8386,Food,1,0,0,1,275.20,Euro
42-832-0581,,0,1,0,0,301.13,Euro
45-229-0856,F,1,1,0,1,288.29,Euro
86-894-0505,Drink,1,1,1,1,337.81,Dollar
25-474-8583,f,0,1,1,0,471.62,Dollar
29-189-2982,F,1,0,1,0,448.45,Euro
21-129-4846,DR,1,0,0,0,292.85,Dollar
21-553-3079,Food,0,1,1,0,330.48,Euro
15-838-1035,Drink,1,1,1,0,343.48,Dollar
45-987-2561,F,1,0,1,1,374.95,Dollar
74-885-6303,F,1,0,0,1,319.02,Euro
76-489-0013,,1,0,1,0,288.04,Dollar
65-092-1416,f,1,0,1,0,353.34,Dollar
06-429-1384,Drink,1,0,1,0,370.34,Dollar
31-828-1624,F,0,1,1,0,361.00,Dollar
97-697-3216,Drink,1,1,0,1,453.52,Dollar
84-876-2023,f,0,0,1,1,327.54,Dollar
30-235-6519,Drink,0,1,1,0,260.98,Euro
95-440-9896,Drink,1,1,1,0,382.77,Euro
43-897-4551,Food,1,0,0,0,499.80,Euro
18-159-0904,F,1,1,1,0,477.29,Euro
25-424-9498,DR,1,1,0,1,448.02,Euro
39-109-6132,F,0,1,0,1,429.36,Euro
62-879-2614,DR,1,0,1,1,266.44,Euro
77-971-3134,F,0,0,0,1,382.19,Euro
74-119-2001,DR,1,1,0,0,288.31,Euro
95-460-7225,F,1,0,0,0,328.89,Dollar
96-069-9552,Drink,0,1,0,0,310.72,Euro
42-115-4141,Drink,0,0,1,1,285.10,Euro
43-682-8717,f,0,0,0,0,305.86,Euro
05-190-8245,F,1,1,0,0,336.25,Euro
50-820-6293,F,0,0,0,1,422.59,Dollar
89-965-0646,Drink,1,1,0,0,331.00,Dollar
81-044-8834,Drink,0,0,0,0,383.87,Dollar
45-603-3115,Food,1,0,0,1,284.59,Dollar
35-770-1096,Drink,0,1,1,1,385.69,Euro
74-780-5266,F,1,1,0,0,266.80,Dollar
12-543-2732,DR,0,0,1,1,373.36,Dollar
79-751-1506,F,0,0,1,0,353.57,Dollar
97-033-1686,f,1,0,0,0,473.16,Dollar
04-291-4369,F,0,1,0,0,337.25,Euro
56-819-1637,f,1,1,1,1,367.57,Dollar
40-981-8733,DR,0,1,1,1,495.28,Euro
45-179-8576,f,1,0,1,0,263.22,Dollar
37-693-6618,Drink,0,0,0,0,375.55,Dollar
07-427-3858,Drink,0,1,1,1,392.29,Euro
44-467-6907,F,1,0,0,1,276.63,Dollar
25-244-5120,DR,0,1,0,0,307.87,Euro
98-832-7348,Food,1,0,0,0,288.34,Euro
98-656-6319,f,1,0,1,0,466.44,Euro
95-171-7536,DR,0,1,1,1,484.25,Euro
48-723-7568,F,1,1,0,1,420.65,Dollar
67-463-9298,Food,1,0,0,0,377.29,Dollar
50-965-3362,Drink,0,0,1,1,333.68,Euro
05-135-1568,F,0,1,0,1,456.85,Dollar
55-520-7236,F,0,1,0,1,474.04,Dollar
62-865-5554,Drink,1,1,1,1,263.17,Euro
37-750-6576,DR,0,1,0,1,251.26,Euro
54-846-6294,Drink,1,1,0,1,252.44,Euro
57-646-4008,f,1,0,0,0,255.15,Euro
99-157-9401,f,0,1,1,1,336.31,Euro
23-317-8042,Food,0,1,0,0,449.63,Euro
71-917-4649,Drink,1,1,1,0,404.35,Euro
92-435-8648,Food,1,0,1,0,269.43,Dollar
39-618-6647,Food,1,0,0,1,390.80,Euro
53-739-3121,Drink,1,1,0,1,260.83,Euro
97-078-0676,Drink,1,0,1,1,448.92,Euro
09-563-5557,DR,1,0,1,0,362.50,Euro
88-949-6746,f,1,1,0,1,414.66,Dollar
42-409-4487,Food,0,0,0,1,369.12,Euro
38-999-0947,F,1,1,0,0,270.10,Dollar
58-342-3785,Drink,1,1,1,0,461.54,Euro
22-805-8821,f,0,1,0,1,317.61,Dollar
66-735-3416,DR,1,1,0,1,371.72,Euro
64-323-1787,f,0,1,0,1,338.51,Euro
74-902-3826,,0,0,0,1,272.74,Dollar
12-474-3833,Food,1,0,1,1,448.22,Euro
09-160-4867,Food,1,0,0,1,481.61,Euro
05-206-2333,Drink,1,1,0,0,416.52,Euro
20-876-3570,Food,0,0,0,0,470.67,Dollar
28-140-9750,Drink,1,0,1,1,444.39,Euro
51-218-5747,Food,1,0,0,0,,Euro
13-289-9094,f,1,1,1,0,346.59,Euro
30-578-8813,Food,0,0,1,1,408.70,Dollar
67-985-3145,f,1,1,1,1,288.28,Dollar
98-173-4094,Food,0,0,0,0,315.81,Dollar
36-564-8316,DR,0,1,1,0,280.37,Dollar
13-561-5825,Food,0,1,1,0,286.36,Euro
67-624-8616,F,1,1,1,0,448.90,Euro
41-331-5100,Drink,0,1,0,1,332.84,Euro
28-109-0579,Food,0,0,1,0,452.14,Dollar
90-265-3684,Food,0,1,0,0,403.80,Dollar
67-317-5045,Food,0,0,0,0,315.09,Dollar
97-648-8857,f,1,1,0,0,259.29,Dollar
45-406-5786,Food,0,0,0,1,,Euro
05-994-7070,DR,0,0,1,1,480.54,Euro
52-529-6077,f,1,1,0,1,355.44,Dollar
60-449-6791,Drink,1,1,0,1,421.95,Euro
15-967-0210,f,1,0,0,0,451.47,Euro
54-326-3919,F,0,0,1,1,306.71,Dollar
32-467-7499,f,0,0,1,0,466.95,Euro
91-825-8043,F,1,1,0,1,480.13,Euro
97-440-5841,F,0,1,0,1,449.38,Euro
45-158-0266,f,1,0,0,0,370.05,Dollar
50-339-0447,Drink,1,0,0,1,356.16,Euro
71-344-5905,Food,0,0,1,1,487.38,Dollar
18-721-0411,f,1,1,1,1,366.76,Dollar
05-140-9357,Food,1,1,0,0,318.82,Dollar
21-487-7504,f,0,1,1,0,307.22,Dollar
45-100-7828,Drink,0,1,0,0,350.17,Dollar
13-556-6563,Drink,1,0,0,1,348.33,Dollar
09-729-0762,DR,0,0,1,1,361.55,Dollar
30-623-7393,DR,1,0,0,0,,Euro
14-000-8251,Food,0,1,1,1,370.91,Dollar
60-102-5503,,0,0,0,1,478.49,Dollar
01-868-0925,f,1,1,0,0,421.32,Euro
78-980-4074,Food,1,0,0,0,415.72,Dollar
60-827-1666,Drink,0,0,0,1,351.77,Euro
21-630-3296,Food,1,0,0,1,465.22,Euro
97-832-3868,Food,1,0,0,1,443.27,Euro
41-480-6894,Drink,1,1,1,1,277.43,Euro
21-955-1306,Drink,1,0,1,1,317.32,Euro
56-062-2740,f,0,1,1,0,378.97,Euro
74-839-3667,,1,1,1,0,,Dollar
79-746-5644,Drink,1,0,0,1,453.10,Euro
79-821-9578,f,1,1,0,1,263.84,Dollar
40-855-3712,DR,0,0,1,1,493.41,Dollar
48-020-9136,DR,0,1,0,0,356.57,Euro
42-533-4016,Food,1,0,1,1,477.96,Dollar
10-161-4628,F,0,0,0,1,303.33,Euro
52-077-2844,DR,0,0,0,0,319.90,Euro
66-694-6552,Food,1,1,0,1,447.44,Dollar
04-901-8778,Drink,0,0,1,1,346.53,Dollar
89-936-2707,Drink,1,0,1,0,450.40,Dollar
93-302-4030,F,0,0,1,0,332.09,Euro
67-738-0391,Food,0,0,0,0,320.26,Dollar
54-561-9180,DR,1,1,1,0,,Dollar
49-007-8019,f,0,1,1,0,425.48,Dollar
09-785-8937,Drink,1,1,0,1,428.57,Euro
40-191-0942,Drink,0,0,1,1,319.98,Euro
93-697-2820,DR,0,0,1,0,454.70,Dollar
28-641-1846,F,1,1,0,1,444.63,Dollar
92-071-2692,Drink,1,1,1,0,304.82,Euro
89-544-3184,f,1,1,1,1,467.91,Euro
35-989-1958,F,0,0,1,0,428.14,Euro
84-538-8911,Drink,0,1,0,1,253.71,Euro
82-458-4053,DR,1,1,0,0,361.62,Dollar
49-835-0499,F,1,0,0,0,370.49,Euro
93-236-5030,Drink,0,1,0,1,446.17,Dollar
91-709-9275,Drink,0,0,0,1,403.85,Dollar
62-631-0944,Food,0,0,0,1,390.34,Euro
21-942-9971,DR,1,0,0,0,402.69,Euro
53-324-1751,Food,0,1,1,0,255.59,Dollar
58-666-9164,F,0,0,0,1,382.61,Euro
71-299-1917,DR,1,0,0,0,328.69,Euro
20-060-9957,Food,1,0,1,1,292.34,Dollar
16-096-8470,Drink,1,0,1,0,410.01,Euro
10-267-9294,F,0,0,0,1,316.96,Dollar
67-616-2409,Food,1,0,0,1,428.01,Euro
69-155-8204,Drink,1,1,1,0,350.91,Euro
07-345-3664,Food,1,1,1,1,452.16,Euro
10-740-0655,f,1,1,1,0,327.04,Dollar
79-759-6455,Food,1,0,1,1,301.16,Euro
87-660-0190,Drink,1,1,1,0,391.24,Dollar
10-863-7649,F,0,1,1,1,471.84,Euro
02-729-2500,f,1,0,1,1,430.89,Euro
82-016-0702,f,0,1,1,0,418.16,Euro
90-496-0337,DR,0,0,0,1,260.32,Euro
51-933-9359,Food,1,1,1,1,290.54,Euro
67-017-7244,,0,1,1,0,303.00,Dollar
70-836-7125,Food,0,0,1,0,,Euro
45-920-1235,DR,0,1,0,1,258.19,Euro
41-576-0388,Food,0,1,0,0,453.38,Euro
35-942-6745,F,0,0,1,1,284.72,Dollar
55-951-4775,Food,1,1,0,0,369.26,Euro
91-124-4804,Drink,0,1,1,0,329.13,Dollar
84-391-2354,F,1,1,0,0,465.99,Euro
60-296-7977,Drink,0,1,0,0,279.38,Dollar
34-546-0033,DR,0,1,0,1,360.00,Euro
93-822-9030,f,1,1,1,0,358.99,Euro
32-290-9702,F,1,0,0,1,408.83,Dollar
18-079-3840,f,1,0,1,0,425.78,Dollar
71-837-8880,f,0,1,0,0,411.35,Dollar
94-517-5611,F,0,0,1,0,396.96,Dollar
10-337-0340,DR,1,1,0,1,484.21,Dollar
79-272-6737,Food,1,0,0,0,454.74,Dollar
23-039-3572,Drink,0,0,1,1,299.58,Euro
67-031-5255,DR,1,0,0,1,395.85,Euro
18-009-6905,DR,1,0,0,1,404.76,Dollar
62-375-9107,,0,0,0,0,339.40,Dollar
25-231-7414,Food,0,0,1,1,497.55,Euro
75-595-6606,Drink,0,0,0,1,493.24,Dollar
72-243-4717,DR,1,0,0,1,331.69,Euro
57-516-6922,Drink,0,0,0,0,372.03,Euro
74-002-0979,,0,1,0,0,310.23,Dollar
64-532-5443,Food,0,1,0,0,328.56,Dollar
68-377-4293,f,0,0,0,0,365.61,Dollar
83-099-5340,DR,0,0,0,1,443.29,Euro
28-659-8657,DR,0,1,1,1,426.00,Dollar
01-769-2012,Drink,1,1,0,1,411.72,Euro
51-776-2393,DR,0,0,1,1,290.67,Euro
84-899-5314,F,1,0,0,0,377.54,Dollar
62-581-0396,Drink,0,1,1,0,401.92,Dollar
77-594-3079,F,1,0,1,1,431.38,Dollar
18-386-6290,F,1,1,1,0,440.66,Dollar
92-204-6456,Food,0,0,1,1,323.28,Euro
70-834-1797,f,1,0,1,0,351.76,Dollar
42-413-3466,F,1,1,0,0,414.58,Dollar
85-124-2632,f,0,0,0,0,461.89,Euro
39-978-3920,F,0,0,1,1,474.12,Dollar
39-360-2803,Drink,1,0,1,0,258.76,Dollar
13-966-8320,Food,1,0,1,0,318.05,Dollar
84-515-8536,Food,1,1,1,0,313.68,Euro
53-396-7835,f,1,1,0,0,274.76,Dollar
48-774-2045,F,1,0,1,1,259.62,Dollar
91-431-6068,DR,0,1,1,0,294.13,Dollar
07-013-7973,Drink,1,0,1,0,263.97,Euro
47-006-8321,f,1,1,1,0,455.91,Euro
33-278-7884,Drink,1,1,1,0,460.95,Dollar
89-040-7537,DR,0,0,1,1,348.17,Dollar
58-431-3656,f,1,0,0,0,299.30,Euro
49-727-5128,Drink,0,0,1,0,456.16,Dollar
78-317-6621,F,1,1,1,1,412.11,Dollar
90-743-5894,DR,1,1,0,0,344.30,Euro
46-038-1060,Drink,0,0,1,0,338.66,Euro
01-250-2158,Drink,0,0,1,0,466.41,Dollar
05-698-2728,F,0,0,0,0,480.31,Euro
03-717-3119,Drink,0,1,1,0,303.03,Dollar
20-607-9148,F,0,1,1,1,344.06,Dollar
33-244-5217,Drink,1,0,1,0,266.06,Euro
63-677-8224,DR,1,0,1,1,251.23,Dollar
66-049-2887,DR,0,1,0,0,442.64,Dollar
32-558-2240,,0,0,0,0,488.76,Euro
31-940-5617,F,1,1,0,0,301.17,Dollar
87-790-2762,DR,1,1,1,1,406.61,Dollar
63-584-6239,DR,0,1,0,1,289.28,Dollar
40-404-7267,DR,0,0,1,0,312.27,Dollar
22-270-4650,F,0,1,0,0,370.16,Euro
47-111-1005,Food,1,0,1,0,358.98,Dollar
21-730-5492,F,1,1,1,1,459.23,Euro
73-046-6704,Drink,0,1,1,0,354.39,Euro
98-755-1649,DR,0,1,0,0,268.34,Dollar
67-614-9774,Drink,1,1,0,1,429.84,Euro
53-018-8682,Drink,1,1,0,1,265.70,Dollar
83-327-3819,F,1,0,1,0,371.46,Euro
61-422-6310,,1,1,0,1,325.39,Dollar
97-524-1308,f,1,0,1,1,399.13,Dollar
59-974-1578,f,0,0,1,0,499.70,Euro
46-257-7861,Food,1,1,1,1,464.54,Euro
39-894-5320,f,1,1,1,1,457.31,Dollar
71-373-4367,Food,1,0,1,0,265.60,Euro
18-152-9049,F,1,1,0,1,491.74,Euro
09-795-4482,Drink,0,1,1,0,462.53,Euro
16-236-7196,Drink,1,1,1,1,285.59,Dollar
59-190-1527,DR,0,1,0,1,348.88,Euro
42-926-0416,f,1,1,0,0,443.09,Dollar
84-920-4701,Drink,1,1,0,1,293.62,Dollar
93-561-0727,DR,0,1,1,0,253.79,Euro
45-550-7586,Food,0,1,1,0,391.27,Dollar
47-137-6078,DR,1,0,0,0,477.93,Euro
19-898-0530,,0,0,1,0,312.15,Dollar
72-990-0337,DR,1,1,1,0,381.71,Euro
69-908-6126,f,1,0,0,1,455.91,Dollar
85-088-8782,F,1,0,0,1,287.13,Euro
21-750-7282,Drink,1,0,0,0,380.57,Dollar
55-928-0397,f,1,0,1,0,359.36,Dollar
48-014-7700,F,1,0,1,1,421.33,Dollar
15-794-2860,F,0,0,1,1,445.15,Dollar
53-936-5046,Drink,0,1,1,0,296.45,Dollar
83-740-3062,Food,1,1,1,1,438.86,Dollar
85-536-1909,f,1,1,1,0,360.29,Dollar
59-501-9484,Drink,1,1,1,1,264.71,Euro
16-632-2548,DR,1,0,1,0,440.81,Euro
79-597-7963,F,0,0,0,0,295.80,Dollar
22-350-9348,F,0,0,1,0,308.35,Dollar
94-590-5298,Drink,1,0,0,1,388.41,Dollar
09-105-0803,DR,0,0,1,0,442.86,Euro
21-050-7797,f,0,0,0,1,313.77,Euro
14-196-5381,F,0,1,1,1,288.76,Dollar
23-694-2671,DR,0,0,1,0,392.88,Euro
67-394-8630,Drink,0,0,0,0,316.67,Dollar
84-742-4620,f,0,0,1,1,441.31,Euro
98-462-6642,DR,0,1,0,0,305.21,Euro
56-261-0027,Food,0,1,0,1,279.01,Euro
27-774-1069,f,1,1,0,0,304.32,Dollar
72-630-1979,f,1,1,0,0,295.05,Euro
50-595-1937,Drink,0,1,1,0,255.95,Dollar
70-461-2736,Food,0,0,0,0,377.46,Euro
84-800-6099,f,0,0,0,1,267.29,Dollar
92-666-7589,F,1,0,0,1,284.59,Euro
72-345-7276,f,1,0,1,0,338.28,Euro
19-718-8912,f,1,1,1,1,373.97,Dollar
29-500-4898,DR,0,0,1,1,422.89,Dollar
00-546-7132,F,0,0,0,0,322.75,Euro
43-739-9784,F,1,0,1,0,279.61,Euro
91-436-4994,f,0,0,1,0,440.53,Euro
86-549-1925,DR,0,1,1,1,499.52,Dollar
61-022-5132,Food,1,1,1,0,477.60,Dollar
44-596-6779,DR,1,0,1,0,498.77,Euro
25-811-2979,Drink,0,1,1,1,321.39,Dollar
21-270-0601,Food,0,1,1,0,257.63,Euro
15-681-6870,,0,0,1,0,458.93,Dollar
74-535-9801,DR,1,1,0,0,319.59,Dollar
11-763-1497,F,0,1,1,1,337.25,Euro
03-334-4689,DR,1,1,1,1,,Euro
07-866-3913,,1,1,1,0,267.79,Dollar
93-536-1136,DR,0,1,1,1,265.45,Dollar
23-464-4530,Food,1,1,1,1,320.31,Dollar
72-053-3921,Food,1,1,1,1,373.78,Euro
91-143-8494,F,0,0,0,0,391.88,Euro
88-612-7344,F,1,0,0,1,324.09,Euro
21-343-9289,F,0,0,0,0,388.15,Euro
57-048-9327,DR,1,1,0,0,259.72,Dollar
24-201-2433,F,0,0,0,0,477.39,Dollar
75-338-1503,f,0,1,1,0,475.16,Euro
36-831-2520,F,1,0,0,1,287.53,Euro
26-588-2494,f,1,0,0,1,414.66,Euro
39-898-0931,Food,0,0,0,1,306.10,Euro
20-467-2729,F,0,1,0,0,334.93,Euro
94-313-9222,Food,0,0,0,0,302.55,Dollar
98-509-6622,DR,1,0,1,1,450.98,Dollar
64-830-9781,DR,1,1,0,1,310.77,Dollar
87-493-9668,Food,0,0,1,1,254.75,Euro
40-582-4827,Drink,1,1,1,0,370.63,Dollar
94-319-3405,,1,1,0,1,404.89,Dollar
72-734-3765,F,1,1,0,0,288.35,Euro
21-691-0102,DR,0,1,1,1,442.17,Dollar
87-671-1061,Drink,1,0,0,0,357.81,Dollar
33-785-3096,Food,1,0,0,1,489.66,Dollar
04-153-9802,Drink,1,1,1,0,442.24,Dollar
95-025-1031,f,1,1,1,1,321.43,Dollar
80-907-8855,Drink,1,1,1,0,404.53,Dollar
28-693-1316,F,1,0,1,0,395.98,Euro
28-855-9819,Drink,1,0,1,0,405.05,Euro
94-469-9086,Drink,1,1,1,1,469.82,Euro
01-478-2669,f,0,1,1,1,476.96,Euro
45-863-5594,Drink,0,1,1,1,403.93,Euro
23-016-7874,DR,1,0,1,0,390.99,Euro
03-419-4491,DR,1,1,1,0,314.75,Dollar
14-232-8253,DR,0,0,0,1,490.32,Dollar
04-833-0763,,0,0,0,0,349.53,Euro
36-044-6136,f,0,0,0,1,302.22,Euro
86-904-9965,f,1,0,1,1,363.04,Dollar
99-164-2268,DR,0,0,1,1,251.30,Dollar
59-412-4616,F,1,1,0,1,298.21,Dollar
38-905-4372,f,0,0,1,1,322.82,Euro
17-311-6200,f,1,1,0,0,432.71,Euro
86-953-9244,f,1,0,0,0,345.09,Euro
53-772-5751,F,0,0,1,1,415.02,Euro
26-726-2582,f,0,1,0,1,278.02,Euro
20-321-9091,Drink,0,0,1,1,413.20,Dollar
29-918-5879,Food,0,1,1,0,491.54,Euro
82-151-7495,Food,1,1,1,0,426.11,Dollar
51-624-7258,DR,1,1,1,0,437.12,Dollar
87-102-0519,f,1,0,1,1,293.77,Euro
17-724-6687,,1,1,1,1,298.39,Dollar
72-909-3933,f,0,1,0,1,333.38,Euro
75-388-2868,Drink,0,0,1,0,421.67,Euro
12-948-2059,DR,1,0,0,1,292.25,Dollar
73-970-8465,DR,1,0,1,0,368.06,Dollar
58-886-6663,Food,1,0,1,0,384.17,Dollar
99-474-5339,F,1,1,1,1,358.79,Euro
18-790-3452,F,1,1,0,1,456.18,Dollar
