Store_ID,City,Item1,Item2,Item3,Item4,Monthly_Sales,Currency
951651417-0,Zarqa,0,1,2,2,41391.58,JOD
582141739-2,zaqra,0,2,1,0,31151.50,JOD
120413249-6,Zarqa,2,0,2,1,49392.96,JOD
946933289-X,zaqra,2,2,2,0,18148.26,JOD
846473187-6,Amman,1,2,2,0,49362.87,JOD
673801364-7,Capital City,2,1,1,1,32083.31,JOD
457606586-6,Amman,1,0,2,1,13755.68,USD
040314689-5,A'zarqa,2,1,1,0,32055.58,USD
300300968-0,,0,1,1,2,30630.52,JOD
140446082-9,amman,0,1,1,1,26779.19,USD
031302359-X,Amman,2,1,1,0,23493.76,USD
074082096-6,Amman,0,0,0,0,43015.06,JOD
744142120-9,A'zarqa,0,1,2,2,32119.57,JOD
413946750-9,zaqra,0,2,2,0,37936.19,JOD
011665035-4,Zarqa,2,0,1,2,22855.48,JOD
064340174-1,Capital City,2,1,1,2,42593.35,JOD
501132405-2,zaqra,1,0,2,2,21253.67,USD
662280911-9,Amman,1,1,1,1,19546.75,JOD
485696536-0,Zarqa,1,2,2,2,52308.58,USD
569896448-3,Zarqa,1,2,1,1,26894.01,USD
612886936-X,amman,2,0,2,2,22521.09,USD
504828674-X,Zarqa,0,0,0,2,42253.71,JOD
562017689-4,Zarqa,2,1,1,2,26628.97,USD
879944948-X,zaqra,1,1,2,0,34167.56,USD
327176945-1,Amman,2,0,2,2,36476.67,JOD
937274006-3,Capital City,2,0,1,0,44425.72,USD
223222130-X,Amman,2,1,1,2,22335.40,USD
637225492-1,zaqra,0,0,0,1,13880.13,JOD
638254276-8,zaqra,2,0,1,1,34661.46,JOD
032977214-7,zaqra,2,2,2,0,30925.48,USD
171429030-1,amman,2,1,0,0,16439.26,JOD
299961124-2,Capital City,2,2,0,2,48023.40,JOD
379261803-6,Amman,1,1,2,1,49123.20,USD
632298748-8,amman,1,0,0,1,24795.40,JOD
206180050-5,Amman,1,0,1,2,22455.16,JOD
820760611-8,A'zarqa,0,0,0,0,40091.81,JOD
523571994-8,A'zarqa,0,2,0,1,28045.04,USD
850620973-0,,1,1,0,1,34604.99,JOD
773890380-5,Zarqa,1,2,1,1,22362.46,JOD
700518332-0,Zarqa,2,0,1,2,46541.40,USD
835219165-9,Capital City,0,1,1,2,26891.05,USD
469188965-5,Amman,2,2,0,2,30610.76,JOD
312552392-3,Zarqa,0,1,2,1,44213.38,JOD
774977524-2,Capital City,2,0,2,0,22774.86,JOD
889151777-1,zaqra,1,0,1,0,44257.72,USD
022660285-0,zaqra,2,2,1,2,21854.31,USD
375020773-9,A'zarqa,0,1,0,0,33473.07,USD
572408074-5,Amman,1,1,2,1,50252.31,USD
135150368-5,amman,1,0,0,2,18709.03,JOD
092302904-4,Capital City,2,1,1,1,24180.60,USD
621470336-9,Capital City,0,2,2,1,42667.44,USD
523803303-6,Capital City,2,1,1,0,38215.68,JOD
437232684-X,,2,0,1,2,22664.81,USD
252856809-6,Amman,0,0,1,1,14612.23,USD
660922720-9,zaqra,1,0,0,1,39861.23,JOD
429224930-X,zaqra,2,0,1,0,26122.10,USD
314763632-1,Amman,1,2,2,1,33720.15,JOD
008171564-1,Capital City,1,1,1,2,32385.92,JOD
474613087-6,A'zarqa,2,2,1,2,26482.58,USD
339385366-X,amman,2,0,2,2,37955.90,USD
438596920-5,Capital City,0,2,1,0,24113.20,USD
139539717-1,zaqra,2,0,2,0,48597.72,JOD
563270273-1,zaqra,0,2,2,0,49268.39,JOD
509216109-4,Capital City,0,2,1,1,25251.29,JOD
730822294-2,A'zarqa,1,1,1,0,29034.57,JOD
433977427-8,amman,0,1,2,2,40505.97,USD
549123647-0,A'zarqa,1,2,1,2,18196.58,JOD
315518320-9,zaqra,0,2,1,1,27093.42,JOD
069863471-3,Zarqa,2,0,0,2,14445.93,JOD
501367668-1,zaqra,2,0,1,2,12359.23,USD
032015773-3,Zarqa,2,0,2,2,30247.12,JOD
406485163-3,Zarqa,0,1,1,0,44667.32,USD
443915992-3,,1,0,0,0,24185.09,JOD
708851509-1,Amman,1,2,2,0,13349.00,JOD
260794851-7,amman,1,1,0,0,15074.72,JOD
801513195-2,zaqra,2,1,1,2,52406.17,USD
203281410-2,,0,1,2,2,34498.38,USD
186572546-3,Amman,2,2,1,0,19141.93,USD
304497951-X,Zarqa,2,1,1,1,44990.46,USD
357192028-7,A'zarqa,0,2,2,0,21789.89,USD
142553365-5,A'zarqa,0,1,1,0,24385.02,JOD
929867156-3,zaqra,1,1,1,0,14941.93,JOD
722190702-1,Capital City,2,2,2,2,26467.89,USD
814216690-9,A'zarqa,2,0,1,2,37442.86,JOD
779994266-5,Amman,0,1,1,2,37686.54,USD
561517850-7,Zarqa,0,1,0,0,31940.19,USD
522852518-1,Amman,0,2,0,1,24758.67,USD
585810771-0,Zarqa,2,1,2,0,35680.37,USD
123739797-9,Amman,2,1,2,2,45219.86,USD
405206177-2,zaqra,1,0,1,2,35031.93,JOD
757651426-4,zaqra,2,2,1,1,23929.48,JOD
649497450-3,Capital City,1,0,0,0,51422.65,USD
696770724-8,A'zarqa,2,2,0,0,28263.87,JOD
974986794-7,Zarqa,2,1,2,1,33240.17,JOD
517755103-2,Amman,1,1,1,0,18897.09,USD
814778084-2,Zarqa,0,0,0,2,34659.48,JOD
849030535-8,,1,2,0,0,15911.90,JOD
205043979-2,Zarqa,1,0,1,1,15628.62,USD
861215478-2,amman,0,0,2,2,15079.01,USD
118733908-3,amman,0,1,0,1,29501.46,JOD
293990125-2,zaqra,0,1,1,2,14944.58,USD
103424828-6,Amman,0,1,1,1,43352.47,USD
691465058-6,amman,0,0,1,2,23367.29,JOD
762476820-8,A'zarqa,0,1,2,0,28538.09,USD
378916513-1,amman,1,0,1,2,25299.74,USD
255468843-5,Amman,2,0,2,1,52518.21,JOD
822434123-2,Amman,2,1,1,2,19881.56,USD
195578178-8,Amman,1,2,1,2,34253.99,USD
539406902-6,amman,0,1,2,1,40232.78,USD
270369035-5,Amman,2,0,2,2,49040.86,USD
507249686-4,zaqra,2,0,1,1,13644.63,USD
687236803-9,Zarqa,1,2,1,0,49876.15,USD
390393454-2,A'zarqa,0,0,1,0,19043.46,JOD
836295843-X,amman,0,2,2,2,14098.15,JOD
713243980-4,Zarqa,0,1,2,0,49192.00,USD
336479096-5,zaqra,0,0,0,1,39884.40,USD
717111857-6,amman,2,0,2,0,30848.32,JOD
392304985-4,amman,1,1,2,0,52694.26,USD
896793985-X,Amman,2,1,2,2,20283.94,JOD
658974184-0,zaqra,2,1,2,0,20654.53,JOD
021395070-7,zaqra,2,1,0,2,32095.72,USD
783545281-2,Capital City,1,2,2,0,29072.09,USD
562736147-6,Capital City,1,0,2,0,19845.85,USD
394546275-4,,2,0,2,2,24912.08,USD
781847872-8,amman,2,0,0,0,51146.37,USD
123755042-4,A'zarqa,2,2,2,2,41697.63,USD
726780224-9,amman,2,0,2,1,26166.55,JOD
002691265-1,Zarqa,2,2,0,0,43298.06,USD
949472724-X,zaqra,0,1,1,1,13664.53,JOD
807897663-1,A'zarqa,2,2,1,0,18584.24,JOD
592179119-9,Amman,0,2,0,1,49346.80,USD
955056836-9,Capital City,1,2,1,1,38197.86,USD
673626608-4,Zarqa,0,2,1,1,52161.31,USD
233545312-2,A'zarqa,2,1,1,2,17749.25,JOD
756663749-5,Capital City,0,2,0,1,19214.92,JOD
678294030-2,Capital City,1,1,1,1,22999.40,USD
440519113-1,Zarqa,0,0,0,2,23609.07,USD
255370371-6,zaqra,0,0,1,0,40040.41,JOD
068270287-0,A'zarqa,0,1,1,1,33479.47,JOD
868601280-9,Amman,1,2,1,2,34327.28,JOD
147239636-7,A'zarqa,0,0,2,0,47511.43,USD
391543078-1,A'zarqa,2,0,1,2,36042.14,USD
693957340-2,A'zarqa,2,2,0,0,39140.61,USD
841420775-8,Amman,0,0,1,1,35212.48,USD
780835171-7,Amman,2,0,0,0,38947.29,JOD
728794673-4,amman,2,1,1,1,22519.15,JOD
817463190-9,zaqra,2,1,1,2,22309.33,JOD
334472239-5,amman,2,2,0,0,47007.04,JOD
413406743-X,Amman,0,0,1,0,27418.69,USD
634237886-X,Zarqa,1,1,1,2,43200.99,JOD
086583658-2,Capital City,2,0,2,0,27219.77,USD
978638486-5,amman,0,0,1,1,26647.30,USD
807951952-8,Zarqa,1,0,1,1,14523.56,USD
969617746-1,A'zarqa,0,2,1,0,51804.39,USD
488705205-7,amman,1,2,1,2,28225.57,JOD
022039373-7,Capital City,2,1,1,2,33848.21,JOD
270655282-4,A'zarqa,1,1,0,1,39803.74,USD
094692573-9,Zarqa,1,0,0,2,28089.72,USD
192673456-4,zaqra,1,1,0,2,18140.44,JOD
054012939-9,zaqra,1,0,0,0,13843.88,JOD
916662384-7,A'zarqa,2,2,2,1,48378.42,JOD
424563462-6,Zarqa,2,1,0,2,36918.33,JOD
795143598-8,Zarqa,0,0,1,2,38164.68,JOD
013965297-3,Amman,1,1,2,0,23558.06,JOD
858197264-0,Zarqa,0,0,2,1,14920.56,USD
413228712-2,Zarqa,2,0,1,1,16106.99,JOD
141972771-0,Amman,1,2,1,0,38419.02,JOD
340193460-0,Amman,0,2,1,2,51433.49,JOD
509375912-0,,1,1,2,1,50055.90,USD
995474440-1,amman,1,2,1,2,26740.44,USD
379569660-7,A'zarqa,0,0,2,2,29544.94,JOD
341285051-9,A'zarqa,0,1,1,2,35863.18,JOD
261164834-4,zaqra,0,0,0,1,26257.34,USD
241749166-4,Zarqa,2,0,0,1,28661.87,USD
900352074-7,A'zarqa,0,0,1,2,15628.62,USD
864747964-5,,2,2,0,1,24736.04,JOD
676531365-6,A'zarqa,0,0,2,2,24397.16,JOD
010930851-4,,0,2,0,0,35692.77,JOD
214580238-X,Capital City,0,2,0,1,19353.59,USD
878812259-X,,0,1,0,0,30187.18,USD
667871832-1,zaqra,2,1,2,0,14773.46,USD
050415537-7,Capital City,0,2,0,1,34451.36,JOD
336047744-8,amman,2,0,0,1,40460.75,USD
713636394-2,Capital City,1,1,1,1,51479.59,USD
174495519-0,Amman,1,1,0,2,44496.05,JOD
778682227-5,Zarqa,0,1,1,0,37790.67,JOD
014946641-2,Zarqa,0,0,2,2,29135.89,JOD
227410987-7,Zarqa,1,2,0,0,44333.37,JOD
613575033-X,Zarqa,1,1,1,2,40236.34,JOD
714601380-4,A'zarqa,0,1,2,0,28089.13,JOD
922947879-2,Zarqa,2,1,0,2,15834.02,USD
625379725-5,zaqra,2,0,1,2,49475.52,JOD
903083782-9,A'zarqa,1,2,1,1,35341.47,JOD
289885517-0,Amman,2,2,2,2,13332.18,JOD
606345065-3,Zarqa,2,2,2,1,41987.43,JOD
677607035-0,Zarqa,2,2,2,1,26599.99,JOD
049954472-2,zaqra,1,0,2,0,52334.41,JOD
170002635-6,Zarqa,0,1,1,0,14640.13,USD
264388578-3,zaqra,2,1,2,0,32155.43,USD
814574818-6,zaqra,1,0,2,2,46613.84,USD
260457885-9,zaqra,2,1,2,1,32314.88,JOD
649156406-1,Zarqa,2,1,0,2,21692.50,USD
148964901-8,zaqra,1,2,2,2,23502.45,USD
569776588-6,,1,1,2,1,39359.72,USD
154627883-4,Zarqa,2,0,1,1,19754.07,USD
434692862-5,Amman,2,2,1,1,47734.22,USD
619662408-3,Zarqa,2,2,0,2,28343.49,USD
112217797-6,Amman,0,0,2,1,39091.10,JOD
076866652-X,zaqra,1,2,0,1,49390.13,USD
106763301-4,A'zarqa,1,2,1,0,35053.36,USD
414238279-9,zaqra,1,2,2,1,50215.29,JOD
478060200-9,A'zarqa,0,2,0,1,20698.86,USD
841274188-9,Amman,0,1,2,2,20027.35,USD
638801508-5,Amman,0,2,2,0,18750.32,USD
090510784-5,Capital City,1,0,1,0,32201.11,USD
807502581-4,,2,0,0,1,42666.19,USD
770190722-X,Amman,2,1,0,1,27677.90,JOD
663772045-3,amman,0,1,2,2,39881.15,USD
121689569-4,zaqra,0,0,1,0,17850.05,USD
497270935-9,A'zarqa,0,2,1,1,14864.94,USD
983379458-0,zaqra,1,2,1,1,49823.81,USD
778667334-2,Amman,1,0,0,0,14181.48,JOD
940573330-3,Capital City,2,0,2,0,14370.25,JOD
226048072-1,amman,2,1,2,1,50166.85,JOD
700417488-3,zaqra,1,0,0,0,49985.90,JOD
692619405-X,zaqra,0,2,0,0,25128.16,USD
358113216-8,A'zarqa,0,2,0,0,31892.62,JOD
708430330-8,A'zarqa,0,2,0,0,47789.53,USD
587060316-1,zaqra,0,2,0,1,17164.52,JOD
551039134-0,amman,1,0,2,1,15232.41,USD
482711790-X,amman,2,1,1,2,38996.70,USD
767036498-X,amman,2,2,0,2,42546.39,JOD
121532146-5,A'zarqa,2,0,0,2,16926.15,USD
737222474-8,Amman,1,2,1,2,12391.43,USD
303605696-3,zaqra,0,1,2,0,12102.92,USD
912734337-5,Capital City,2,0,2,2,46352.93,USD
133442879-4,A'zarqa,2,0,0,2,28677.44,USD
481009248-8,zaqra,1,0,0,0,17545.08,JOD
824243771-8,amman,1,1,0,1,21280.43,JOD
857213809-9,zaqra,2,1,2,0,22504.01,USD
194824962-6,Amman,1,1,2,0,41603.30,USD
743221028-4,Amman,2,1,2,2,19169.58,USD
020086583-8,A'zarqa,2,0,0,1,43393.52,USD
798221424-X,zaqra,2,0,0,0,37319.58,USD
154200091-2,Amman,2,2,0,2,50776.13,USD
949094990-6,Capital City,2,1,2,1,49588.93,JOD
917395218-4,zaqra,2,2,2,2,13213.19,USD
827424908-9,A'zarqa,2,0,2,2,23893.11,USD
865889457-6,Zarqa,1,0,0,2,45173.44,USD
227559692-5,A'zarqa,2,1,1,0,18195.92,USD
464403252-2,Amman,0,1,0,1,18031.95,USD
793056150-X,zaqra,1,2,1,0,23009.43,USD
166205008-9,Zarqa,0,2,2,2,34168.94,JOD
577272954-3,Amman,1,0,1,1,27274.14,JOD
829188606-7,Capital City,0,0,1,0,12364.45,USD
877301510-5,Amman,0,1,2,1,46329.99,JOD
862060253-5,amman,2,1,0,0,17087.30,JOD
058794627-X,amman,0,2,2,2,12892.18,JOD
561798858-1,A'zarqa,1,1,0,2,33157.33,USD
927428524-8,A'zarqa,0,2,2,1,14884.09,USD
439357393-5,zaqra,2,1,2,0,24629.02,USD
976681745-6,Zarqa,0,1,2,0,33923.07,USD
177424639-2,A'zarqa,2,1,1,2,36522.69,USD
533034536-7,Capital City,2,0,2,2,17445.47,JOD
714242622-5,Zarqa,1,0,2,1,37483.31,USD
852171698-2,,1,0,0,2,28667.26,USD
051234988-6,Zarqa,2,2,0,0,20796.88,USD
764547387-8,Zarqa,1,1,0,0,33200.60,JOD
496734207-8,amman,0,0,2,2,14441.87,JOD
621131518-X,zaqra,2,1,2,2,18087.21,USD
962111367-9,A'zarqa,1,2,0,1,40441.15,JOD
515069389-8,zaqra,2,0,1,2,25325.32,JOD
940509507-2,zaqra,2,1,2,2,42923.24,USD
422218529-9,Zarqa,0,0,2,1,44289.42,USD
268488175-8,amman,1,1,1,2,12980.37,USD
368961037-0,Zarqa,2,1,0,1,38918.82,USD
117184356-9,Zarqa,0,0,1,1,25307.13,JOD
507464123-3,Amman,0,0,1,2,50637.15,USD
883747413-X,Amman,0,1,1,1,17244.76,USD
360104319-X,amman,0,0,0,1,32343.26,JOD
188389936-2,zaqra,2,2,2,2,26435.66,JOD
198797681-9,amman,2,0,1,2,21555.81,JOD
801340865-5,zaqra,1,2,1,2,20158.29,JOD
340915102-8,Zarqa,0,0,1,2,23514.54,JOD
262221066-3,Capital City,1,1,1,1,28226.97,USD
264567479-8,Zarqa,1,1,0,1,49664.99,JOD
590309126-1,A'zarqa,2,0,0,2,45358.46,JOD
656821784-0,Zarqa,1,1,2,2,41704.51,JOD
128445380-4,A'zarqa,1,0,0,1,13386.45,JOD
350896288-1,Zarqa,2,0,2,0,48183.67,JOD
111356383-4,amman,0,2,2,1,21892.59,JOD
900920953-9,zaqra,2,1,0,0,49091.12,JOD
793227510-5,Capital City,0,1,1,0,21828.60,USD
491313656-9,amman,2,0,2,1,40763.44,JOD
352515116-0,Amman,0,1,1,0,34643.82,JOD
936511261-3,Zarqa,2,1,2,0,32151.35,JOD
233893478-4,Amman,1,0,0,2,50017.65,JOD
227958429-8,Capital City,1,1,2,2,27201.89,USD
352333880-8,zaqra,2,0,2,0,30594.17,JOD
266480385-9,amman,2,2,0,0,15779.97,USD
818748304-0,Zarqa,0,0,2,1,44247.27,JOD
440348847-1,A'zarqa,0,0,2,2,22079.87,USD
105208784-1,zaqra,0,2,2,2,39168.11,USD
739943701-7,Capital City,0,1,2,0,49979.37,JOD
880239745-7,Capital City,2,0,0,2,34008.32,JOD
293634741-6,Zarqa,0,0,0,0,27131.89,USD
423077365-X,A'zarqa,1,0,0,1,12516.18,USD
549257848-0,A'zarqa,1,0,1,1,33753.72,JOD
086406788-7,amman,1,0,1,2,16476.88,JOD
615292309-3,Amman,0,1,1,2,48078.65,USD
406095608-2,Zarqa,1,1,2,2,46751.20,JOD
764004125-2,Zarqa,1,2,1,0,12949.07,JOD
051381971-1,A'zarqa,0,1,2,1,12086.43,USD
974802068-1,Amman,2,2,0,1,47875.71,JOD
688584563-9,Zarqa,2,2,2,0,19606.78,USD
223196681-6,Capital City,2,1,2,1,27719.40,JOD
612694064-4,Capital City,1,1,0,2,42737.82,USD
785064304-6,Zarqa,0,0,1,2,18990.23,USD
489778916-8,Amman,1,2,0,2,45339.86,JOD
889439937-0,zaqra,2,2,2,2,50480.49,JOD
231053233-9,Capital City,1,0,2,2,34800.12,USD
478405155-4,zaqra,1,1,1,2,47811.50,JOD
159019652-X,Capital City,1,1,0,2,17732.52,JOD
492259636-4,,2,0,2,1,43978.72,JOD
346592980-2,Amman,0,2,1,2,48184.89,USD
199501271-8,amman,1,0,0,1,51521.82,USD
993692229-8,Zarqa,1,2,1,0,14260.91,JOD
129728649-9,Zarqa,1,0,1,2,28189.25,JOD
997615981-1,amman,1,1,2,0,31687.15,JOD
151001005-X,Capital City,1,1,0,2,20229.72,JOD
971728513-6,zaqra,1,1,1,1,38508.29,JOD
744193085-5,Zarqa,0,1,2,2,29055.21,JOD
252554049-2,amman,0,1,2,1,24108.57,JOD
159136327-6,Amman,0,2,1,0,18189.02,JOD
930901170-X,amman,0,2,0,2,52882.10,JOD
178733892-4,amman,1,1,2,0,31555.78,USD
334686384-0,Zarqa,0,1,0,0,13676.31,JOD
572347691-2,amman,1,2,0,1,35709.32,JOD
444611665-7,Amman,2,0,1,1,22733.64,JOD
848831521-X,A'zarqa,1,0,1,1,31323.00,JOD
754423624-2,amman,0,1,0,1,16340.40,USD
506871409-7,Zarqa,2,1,1,0,28581.42,USD
130594842-4,,2,1,1,1,20191.85,JOD
246450944-2,A'zarqa,1,2,0,0,48972.37,JOD
259101283-0,Zarqa,0,2,2,0,15517.16,USD
200444654-4,amman,0,1,1,2,52268.58,JOD
084036837-2,A'zarqa,2,1,2,0,32869.30,JOD
594231758-5,Zarqa,1,1,0,2,36045.54,USD
941791418-9,,1,0,2,0,35446.63,JOD
720840063-6,amman,1,1,2,0,43670.07,USD
748971361-7,amman,0,1,0,1,15004.79,JOD
244777007-3,zaqra,2,2,0,0,14054.79,JOD
327192880-0,Capital City,1,2,2,0,48102.71,USD
478777902-8,A'zarqa,1,2,2,1,42349.81,JOD
958155330-4,A'zarqa,1,1,2,1,50420.16,JOD
621058950-2,zaqra,0,1,0,2,23683.14,USD
962077386-1,Amman,0,0,0,2,33614.48,JOD
946038115-4,Amman,0,1,0,0,36039.61,JOD
471427009-5,Zarqa,1,0,0,2,52553.43,USD
503443689-2,Amman,1,0,2,0,19088.41,JOD
030784376-9,amman,2,1,2,0,25759.13,USD
777445223-0,A'zarqa,2,0,1,1,30188.12,JOD
360910547-X,Amman,0,0,1,1,42079.71,USD
851648204-9,amman,0,1,2,2,50073.55,JOD
825308453-6,amman,0,2,0,1,26429.04,USD
379835747-1,Zarqa,2,2,0,0,46498.66,JOD
365746696-7,A'zarqa,0,0,1,0,51884.96,USD
724324558-7,A'zarqa,1,0,1,2,13575.42,JOD
087512167-5,Capital City,0,0,1,2,42072.04,JOD
934162822-9,Amman,2,0,1,2,43431.74,USD
640243018-8,amman,2,0,2,1,13202.84,JOD
092977620-8,A'zarqa,0,0,1,2,27481.20,USD
457974753-4,Capital City,0,1,0,1,24723.18,JOD
838962148-7,Amman,0,1,2,1,35919.75,USD
324891860-8,,2,1,0,1,26571.06,USD
799823110-6,A'zarqa,2,1,0,1,41972.10,JOD
391737861-2,A'zarqa,2,1,0,2,13065.94,USD
552067504-X,Zarqa,2,1,1,0,22410.14,USD
468650024-9,Zarqa,2,0,1,2,41198.18,JOD
766354697-0,amman,0,2,0,1,24689.42,JOD
651969813-X,A'zarqa,2,1,1,0,23103.23,JOD
056153991-X,Capital City,2,2,2,2,13969.54,JOD
142940707-7,zaqra,1,1,0,2,49320.02,USD
789957230-4,A'zarqa,0,1,2,0,51065.21,JOD
885622146-2,amman,2,2,0,1,30971.36,JOD
791492471-7,,0,2,2,0,41320.74,USD
306186024-X,A'zarqa,0,1,1,2,18634.93,USD
530344632-8,Zarqa,2,2,0,0,46932.51,USD
575846034-6,amman,1,1,2,1,35356.32,JOD
797774427-9,Amman,0,2,1,2,47404.06,USD
640693986-7,zaqra,2,0,2,1,42999.46,USD
060863037-3,zaqra,1,2,1,2,25520.79,USD
568719621-8,Zarqa,0,2,1,0,25305.68,USD
054274276-4,zaqra,1,2,0,1,20027.03,JOD
881156740-8,zaqra,2,1,1,2,18038.22,JOD
873234771-5,amman,1,1,0,2,45403.39,JOD
695798708-6,A'zarqa,1,0,2,1,22595.15,JOD
434254325-7,zaqra,0,0,0,2,24524.77,JOD
230030113-X,zaqra,0,1,0,0,18178.74,USD
199390618-5,Capital City,1,2,0,2,39040.86,USD
934774761-0,Amman,2,0,0,2,20512.33,JOD
053057175-7,amman,1,0,0,0,27271.35,JOD
928133437-2,amman,1,0,0,1,46689.55,JOD
718975910-7,amman,2,1,0,1,15389.21,JOD
533278391-4,A'zarqa,1,1,1,0,30410.82,USD
760451536-3,,2,1,2,0,27899.21,USD
170420872-6,A'zarqa,1,2,0,2,33294.66,JOD
053830078-7,Zarqa,1,2,0,0,18289.67,JOD
015018132-9,A'zarqa,1,2,1,0,28258.77,JOD
009065079-4,amman,0,1,0,0,25831.38,USD
224506402-X,Capital City,2,1,1,1,19579.33,USD
256885580-0,zaqra,1,0,0,1,28776.57,JOD
261997128-4,A'zarqa,0,1,2,0,24917.30,USD
666369224-0,Zarqa,2,1,1,1,17306.56,JOD
391509546-X,Zarqa,1,0,2,0,38621.57,JOD
013703445-8,Amman,1,1,1,2,14911.97,JOD
264533417-2,zaqra,0,1,0,0,18510.97,JOD
191564992-7,A'zarqa,2,2,2,1,36949.07,JOD
879760234-5,amman,2,0,2,2,16993.08,JOD
725571455-2,Amman,1,2,0,0,36789.98,JOD
059180595-2,Zarqa,1,1,2,0,13400.16,USD
984373536-6,Zarqa,1,0,0,0,41851.24,USD
318922466-8,Zarqa,1,0,2,0,15148.48,USD
932715209-3,zaqra,2,2,2,2,51063.41,JOD
942785421-9,Amman,0,2,0,2,23443.09,JOD
598470808-6,zaqra,1,2,1,1,28941.44,USD
502783332-6,Amman,2,0,1,2,39621.69,USD
399510963-2,zaqra,2,2,1,0,51118.28,USD
294684357-2,Zarqa,2,0,2,1,28530.68,JOD
356799541-3,Capital City,0,1,1,2,16519.90,JOD
977500595-7,Zarqa,1,1,2,1,23447.59,USD
871971717-2,zaqra,2,1,1,2,33257.82,JOD
729423507-4,Capital City,0,2,0,0,27809.83,JOD
831343060-5,Amman,2,0,1,0,50075.58,USD
055680214-4,amman,1,1,2,2,19852.63,JOD
189214419-0,A'zarqa,0,1,2,1,45665.93,JOD
145715893-0,zaqra,0,2,0,0,39056.48,JOD
585469791-2,A'zarqa,1,0,2,0,30201.99,USD
214344021-9,Capital City,2,1,2,2,14977.53,USD
096316858-4,Capital City,2,1,0,1,48203.68,USD
493176088-0,amman,0,2,1,1,33561.80,USD
223909397-8,Zarqa,2,0,0,2,22722.75,USD
706863510-5,A'zarqa,1,1,1,0,43071.31,JOD
716293444-7,zaqra,0,2,0,2,50504.99,JOD
954100102-5,zaqra,2,2,2,2,47977.23,JOD
440348712-2,amman,2,1,2,2,24819.40,JOD
534370117-5,amman,2,0,1,2,19937.85,USD
211483970-2,Capital City,1,1,1,2,33678.65,JOD
868377329-9,Capital City,0,2,2,1,13675.63,JOD
366717802-6,A'zarqa,0,2,1,1,43218.72,USD
865736073-X,zaqra,2,2,1,2,34331.86,USD
980426719-5,zaqra,2,2,0,0,47638.56,USD
799011645-6,amman,2,2,0,1,46303.05,USD
266501864-0,A'zarqa,2,0,2,0,47720.60,USD
554814787-0,Zarqa,2,0,0,0,48142.89,USD
344822046-9,Zarqa,2,0,2,2,49160.70,JOD
987168125-9,A'zarqa,0,0,2,2,27907.87,JOD
888473917-9,Amman,0,2,0,1,28413.72,USD
018877711-3,zaqra,1,0,0,0,30330.49,USD
409730594-8,Amman,2,1,1,0,34721.31,JOD
337119090-0,Amman,2,2,1,0,39692.18,JOD
320097692-6,A'zarqa,2,2,1,1,23615.15,USD
034894983-9,A'zarqa,0,2,2,0,37314.99,JOD
839926944-1,zaqra,0,1,2,2,30261.63,USD
730365971-4,Capital City,0,1,1,0,13631.22,USD
714760276-5,Zarqa,0,2,2,2,42630.79,USD
419766955-0,amman,0,0,0,0,17108.78,USD
700469516-6,Zarqa,1,1,1,0,37254.23,JOD
114622328-5,Zarqa,2,2,2,0,35839.33,USD
338831469-1,amman,1,1,1,0,36898.59,JOD
643257869-8,A'zarqa,0,2,1,1,26211.76,USD
581004384-4,A'zarqa,1,0,1,2,40945.39,JOD
234795526-8,Zarqa,1,0,2,2,23841.62,JOD
407849615-6,A'zarqa,1,2,1,2,12189.93,USD
276549272-7,A'zarqa,1,1,2,0,35411.73,JOD
809157867-9,A'zarqa,2,0,1,1,28698.20,JOD
929872353-9,Capital City,0,2,1,1,19561.97,USD
238572468-5,Amman,1,2,2,2,12673.58,JOD
958561543-6,zaqra,1,1,2,2,23536.71,USD
791885272-9,zaqra,0,1,0,2,41390.43,USD
039312705-2,zaqra,0,0,0,0,33629.53,USD
367359672-1,,1,1,2,1,51596.51,USD
679530733-6,amman,1,2,0,0,40940.16,JOD
589113537-X,Zarqa,1,1,1,0,21229.65,JOD
311697667-8,A'zarqa,2,0,2,2,29082.91,JOD
064881224-3,Amman,2,1,0,2,19037.66,USD
438866801-X,zaqra,0,2,2,1,49993.96,JOD
007308586-3,Zarqa,0,0,1,0,34808.20,JOD
554863759-2,Zarqa,0,0,1,1,39035.15,JOD
241041467-2,Zarqa,1,1,2,1,47541.16,JOD
157606311-9,zaqra,0,1,0,0,41947.07,USD
482981899-9,amman,0,0,1,2,15732.36,JOD
530402988-7,Zarqa,2,2,0,2,23057.50,JOD
542078525-0,Capital City,0,1,0,2,34684.37,USD
929313884-0,Zarqa,2,1,2,2,12129.96,USD
591577241-2,Capital City,0,2,0,0,24140.73,USD
408380903-5,Zarqa,2,0,1,2,19595.00,JOD
551509055-1,amman,1,1,1,2,50501.81,JOD
185135845-5,zaqra,0,2,1,1,44491.96,USD
845940142-1,Zarqa,0,2,2,2,47456.74,JOD
568517141-2,zaqra,1,2,1,2,45054.08,JOD
442222553-7,Amman,1,0,2,1,47112.64,USD
302529056-0,Zarqa,0,1,1,2,19412.75,USD
197002384-8,zaqra,1,0,1,2,47229.74,USD
599829350-9,Amman,1,2,2,1,27233.36,USD
504171217-4,Amman,1,1,1,0,41335.74,USD
968573021-0,zaqra,1,0,0,0,51735.35,JOD
233866775-1,,2,2,1,1,44867.34,USD
078997397-9,Zarqa,1,0,1,2,33290.63,JOD
