Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
438914164-3,Jordan,1,1,1,1,994.47,Euro
112019502-0,Kuwait,0,2,0,2,691.79,Euro
352524120-8,Kuwait,0,2,0,2,785.63,usd
743306325-0,Egypt,1,1,2,1,704.20,JOD
745339715-4,Egypt,1,1,2,1,1394.47,usd
442627850-3,Kuwait,0,1,1,2,899.90,euro
816415870-4,JOD,2,2,0,2,646.98,euro
156505328-1,Egypt,1,1,0,0,673.90,JOD
973669639-1,jod,0,2,2,1,1304.06,USD
442413640-X,jod,0,1,2,1,658.24,USD
415660476-4,Egypt,2,2,1,0,1038.43,usd
433098717-1,Kuwait,2,2,1,2,938.08,$
818861059-3,Jordan,1,2,0,1,602.29,Euro
253419770-3,jod,1,0,2,0,617.41,JOD
486703131-3,,0,2,,0,950.92,Euro
967094651-4,JOD,0,2,0,1,966.85,Euro
678551178-X,jod,2,1,1,0,1018.42,euro
237233036-5,Jordan,2,0,0,1,1413.55,USD
602166255-5,Kuwait,2,1,1,2,1293.48,euro
637875357-1,jod,1,1,0,0,710.94,JOD
610802521-2,jod,0,1,0,0,1456.44,$
329187546-X,jod,2,0,1,0,968.36,Euro
996251625-0,Kuwait,0,2,0,0,1117.63,$
702532357-8,Jordan,2,2,2,2,1450.22,USD
013977484-X,JOD,1,1,2,2,747.81,usd
519364069-9,jod,0,0,1,0,773.97,USD
967978018-X,Egypt,1,1,0,2,1429.18,$
630650566-0,JOD,2,2,0,2,638.61,USD
476014889-2,Egypt,2,0,2,1,1079.91,euro
535943649-2,egypt,1,1,1,1,1258.92,JOD
119745866-2,egypt,1,0,2,1,973.83,$
651646535-5,Egypt,0,0,1,2,919.28,USD
689628920-1,Egypt,0,0,1,2,1285.45,Euro
245096289-1,Egypt,2,0,0,2,1358.50,euro
915920494-X,egypt,0,1,2,1,1349.84,usd
141833215-1,egypt,1,0,0,1,1195.45,usd
665328305-4,jod,2,2,2,0,1113.28,USD
554952635-2,Kuwait,1,1,1,1,1231.45,JOD
590184154-9,JOD,2,1,0,0,1024.85,euro
243158054-7,jod,2,1,2,0,821.24,$
486910063-0,Jordan,0,0,2,0,1277.89,$
415661227-9,jod,1,2,0,2,1219.25,usd
467593553-2,jod,1,2,1,0,1466.18,Euro
037881778-7,JOD,2,1,0,0,726.28,$
859568683-1,Jordan,2,2,0,2,1479.94,Euro
025754873-4,JOD,1,2,2,1,1082.02,USD
070875738-3,Egypt,2,2,0,2,1043.72,JOD
236907721-2,egypt,2,1,2,0,854.65,USD
573619940-8,Egypt,2,2,2,1,1198.02,JOD
304834662-7,jod,0,2,2,0,929.07,$
061254910-0,Egypt,2,2,2,1,802.09,$
000707801-3,Kuwait,2,1,1,2,950.89,euro
089176601-4,,0,0,,2,855.41,Euro
907012621-4,JOD,1,0,0,0,1272.06,usd
491657069-3,jod,1,1,1,2,1181.82,euro
338470843-1,JOD,1,1,2,2,1421.36,Euro
778518501-8,egypt,1,2,2,0,668.05,JOD
578642667-X,jod,0,0,0,2,1294.87,JOD
446603211-4,JOD,0,2,2,0,1396.01,JOD
513324302-2,Egypt,1,1,0,0,971.93,JOD
469494261-1,Kuwait,0,2,1,1,1133.15,Euro
665375015-9,JOD,1,2,1,2,734.33,Euro
824197558-9,Jordan,2,1,0,0,798.25,JOD
993399783-1,Egypt,0,1,1,2,779.45,JOD
457619170-5,JOD,0,0,0,1,771.66,Euro
887054920-8,jod,1,2,0,1,828.86,$
856382080-X,Jordan,2,0,1,1,930.40,USD
582337850-5,jod,2,0,0,0,966.30,usd
332450190-3,JOD,0,2,0,0,1466.61,JOD
872992632-7,jod,0,0,0,0,604.74,JOD
818703104-2,JOD,0,0,2,2,760.08,euro
194866307-4,jod,0,0,2,2,1358.78,usd
006429758-6,Egypt,2,2,1,0,1333.54,USD
206325592-X,jod,1,1,0,1,850.78,usd
995081711-0,egypt,0,1,1,2,1129.92,Euro
093967180-8,jod,0,0,0,0,946.21,usd
452156289-2,egypt,2,0,0,0,1380.32,USD
969961995-3,egypt,1,0,1,0,1294.28,USD
846334837-8,Jordan,0,2,1,0,1162.69,$
674177425-4,jod,2,1,2,2,942.55,USD
238433600-2,egypt,1,1,1,1,1452.22,JOD
408336578-1,,2,1,,2,1409.15,euro
714854286-3,egypt,2,2,2,0,1192.13,Euro
381781664-2,jod,1,2,0,2,831.83,$
489270819-4,Egypt,1,1,2,2,922.24,USD
018435904-X,Egypt,2,0,2,2,830.63,usd
932195169-5,egypt,0,1,0,2,1255.05,usd
713649623-3,Kuwait,1,2,2,2,1138.80,$
433729881-9,Jordan,2,0,1,0,1432.17,$
434212911-6,egypt,0,0,2,0,815.78,euro
287565608-2,Jordan,0,2,1,0,703.12,euro
325341876-6,JOD,1,0,1,0,1030.19,JOD
258973138-8,jod,1,0,2,2,1173.10,Euro
352872779-9,JOD,0,2,1,1,1427.36,USD
588669862-0,Egypt,0,0,0,0,1152.06,$
253524470-5,egypt,2,1,2,0,1256.51,JOD
999595912-7,Jordan,1,2,2,2,1461.64,USD
239736443-3,Kuwait,0,0,2,1,628.38,usd
953486386-6,,2,1,,2,810.05,usd
469428801-6,Kuwait,1,0,0,0,880.06,JOD
330435557-X,Egypt,0,2,1,2,1310.71,usd
794895327-2,egypt,0,1,0,1,849.82,euro
358207416-1,Egypt,2,2,1,2,973.61,usd
501072639-4,JOD,1,1,0,0,1193.94,$
482757023-X,Kuwait,2,0,2,0,709.05,euro
952826823-4,Egypt,2,1,0,2,1222.15,usd
265888774-4,Jordan,1,0,1,1,962.11,usd
276511032-8,jod,2,1,2,1,1193.13,JOD
942391945-6,egypt,0,2,1,1,972.65,$
076199644-3,egypt,0,0,0,2,939.66,$
922060734-4,jod,1,2,1,2,1118.03,$
690300173-5,JOD,0,2,1,2,953.46,USD
890701610-0,Egypt,1,0,0,0,673.45,JOD
706974823-X,JOD,1,0,0,2,778.17,usd
157281730-5,JOD,2,0,1,0,685.79,Euro
789847962-9,Egypt,2,0,0,1,1225.58,euro
515775677-1,Egypt,1,2,1,0,881.32,Euro
849830611-6,JOD,2,2,1,2,684.77,USD
771967981-4,jod,2,0,0,1,667.00,USD
155109089-9,JOD,0,1,0,0,756.43,euro
358572137-0,jod,2,2,0,1,1350.61,$
055769717-4,jod,2,2,2,0,752.08,Euro
112140176-7,JOD,1,1,1,2,1447.19,$
726231591-9,,1,0,,1,728.06,usd
674359996-4,egypt,2,0,2,0,833.62,USD
673639477-5,Jordan,2,1,0,1,1428.09,USD
599449616-2,JOD,0,2,0,0,610.05,Euro
954049551-2,Egypt,1,1,0,2,854.88,Euro
199630754-1,Kuwait,0,0,2,0,1235.65,Euro
233221036-9,JOD,2,2,0,1,682.02,USD
449487178-8,Kuwait,0,0,0,1,1179.06,euro
372164596-0,Jordan,0,2,2,0,767.96,JOD
485337570-8,Jordan,0,2,0,2,1023.24,euro
824260836-9,jod,2,0,1,0,907.91,USD
897610864-7,egypt,0,0,2,1,886.81,Euro
352551062-4,Egypt,2,0,0,2,1173.12,$
838801176-6,Kuwait,1,1,1,0,1342.37,USD
504141881-0,Egypt,0,0,0,0,856.31,usd
043900072-6,Jordan,1,0,0,0,1176.76,Euro
643851214-1,egypt,0,1,1,0,1117.02,JOD
875297975-X,jod,1,2,2,1,1025.48,JOD
519362332-8,JOD,0,1,0,0,626.41,Euro
443433336-4,JOD,2,2,2,0,928.68,euro
493371818-0,Kuwait,1,1,2,0,1151.67,JOD
162595563-4,Jordan,0,2,0,0,1375.67,USD
363291891-0,Egypt,1,1,1,1,943.85,euro
804669629-3,JOD,1,1,1,1,1089.53,USD
863639068-0,Kuwait,1,1,0,0,1031.81,usd
516179768-1,JOD,1,1,0,0,1109.58,euro
280357929-4,Egypt,2,1,2,1,709.92,usd
103464545-5,Egypt,0,1,0,1,996.84,$
531934316-7,Jordan,2,1,2,0,1336.46,JOD
946893714-3,jod,2,0,0,2,1026.24,JOD
043752106-0,Egypt,1,2,2,1,958.33,USD
078059391-X,Jordan,1,1,2,1,1294.20,Euro
810894522-4,Kuwait,0,2,1,2,905.02,Euro
914375172-5,jod,0,1,1,1,1457.25,usd
819823601-5,Jordan,0,1,0,0,1421.47,usd
435991917-4,Kuwait,1,2,0,2,835.37,Euro
298068153-9,Kuwait,2,2,2,1,728.85,usd
528812318-7,JOD,1,0,0,0,838.77,JOD
273085309-X,Jordan,0,0,1,0,1414.98,$
485044680-9,Egypt,1,2,1,1,1014.90,Euro
290522963-2,JOD,1,0,1,1,680.39,$
412111667-4,Egypt,0,2,1,1,1042.48,JOD
772213407-6,Egypt,0,2,1,2,1201.81,usd
668658033-3,egypt,1,0,2,2,677.96,USD
941522284-0,Jordan,2,2,0,1,1363.87,$
706130949-0,JOD,1,2,2,2,1074.99,$
819110166-1,Kuwait,2,2,0,0,1274.52,USD
437458107-3,Jordan,1,0,1,2,1100.07,USD
329366917-4,JOD,0,1,2,0,693.98,usd
922424644-3,Egypt,0,0,2,2,1013.33,JOD
862815620-8,Egypt,0,1,0,0,1191.30,euro
434074468-9,jod,0,0,1,1,1200.41,$
429936283-7,jod,1,1,0,1,1420.21,euro
806634867-3,egypt,1,1,2,2,1497.67,usd
926304829-0,Kuwait,2,0,2,0,1352.29,JOD
826442507-0,Kuwait,1,0,0,1,647.48,$
617296965-X,Jordan,1,1,1,1,811.22,USD
906862832-1,Jordan,0,1,2,1,1452.56,usd
343043839-X,,2,2,,1,1139.33,usd
365197059-0,Egypt,0,0,1,1,619.53,euro
770267019-3,egypt,2,2,2,1,992.92,Euro
181093166-5,egypt,1,0,0,0,820.56,euro
859273201-8,egypt,0,2,2,2,799.40,euro
264879505-7,Jordan,1,2,1,0,1000.68,$
537964513-5,Jordan,0,0,1,1,1422.43,Euro
369485547-5,egypt,0,1,1,2,1225.92,JOD
873664873-6,Kuwait,1,2,2,1,1001.68,USD
644564976-9,Egypt,1,0,2,0,1020.97,$
637258789-0,JOD,2,1,2,2,620.77,euro
928430102-5,Jordan,1,1,2,2,1119.67,usd
723391737-X,Egypt,0,0,0,1,1198.63,euro
204970153-5,Jordan,0,2,0,0,981.32,usd
086958952-0,egypt,2,1,2,2,1178.83,euro
606827617-1,JOD,1,1,0,2,1175.39,Euro
227044310-1,jod,2,1,0,1,898.51,USD
063911411-3,Kuwait,1,2,2,1,897.23,USD
924417003-5,Egypt,2,2,2,1,1325.60,$
542333407-1,egypt,0,2,0,1,1145.99,euro
947248038-1,Jordan,0,2,0,0,1242.92,JOD
680121055-6,jod,0,1,0,0,1399.31,USD
140416096-5,Jordan,1,2,1,2,1351.07,Euro
367417020-5,JOD,1,1,0,2,1259.26,Euro
238924790-3,jod,2,1,0,1,861.12,Euro
968429623-1,Kuwait,1,2,1,0,738.94,USD
757363547-8,Egypt,2,0,0,0,1398.31,USD
530771170-0,Kuwait,1,1,1,1,1380.58,Euro
690106235-4,JOD,2,0,1,0,1221.67,euro
761576565-X,Jordan,1,2,0,1,885.28,Euro
056246063-2,JOD,0,2,2,1,958.48,JOD
465890573-6,Jordan,2,2,0,2,763.97,usd
729392262-0,Egypt,2,1,1,2,1043.44,$
450293228-0,egypt,1,0,0,1,1334.89,usd
051290442-1,Jordan,0,1,0,0,728.75,JOD
069857841-4,egypt,1,2,1,1,783.85,usd
533594814-0,egypt,1,0,2,0,1295.48,JOD
812074695-3,Jordan,2,2,2,2,1107.99,$
620459877-5,jod,0,0,2,1,951.94,$
644988976-4,jod,0,1,2,1,1408.06,usd
873775751-2,Egypt,1,2,1,2,1275.92,JOD
770429402-4,jod,0,2,0,0,1494.26,$
331440436-0,JOD,1,0,0,0,1108.74,euro
733199251-1,egypt,0,2,1,2,1450.29,$
003046714-4,Jordan,0,2,1,1,622.60,$
144109834-8,Egypt,2,1,2,1,1278.53,euro
472968233-5,egypt,1,1,1,1,1346.13,$
298727733-4,,0,2,,2,728.24,Euro
783058058-8,Egypt,1,1,0,1,1177.67,JOD
262566549-1,egypt,1,1,1,2,1020.18,USD
902648199-3,Jordan,0,1,2,1,1380.23,USD
390629613-X,Jordan,0,1,1,1,1330.79,JOD
730316434-0,jod,2,0,1,1,642.09,usd
205943884-5,egypt,1,2,0,2,1259.32,euro
317443137-9,egypt,2,1,1,0,1110.33,JOD
585457047-5,Jordan,0,1,2,2,876.29,$
141381664-9,Jordan,0,0,0,1,1006.38,euro
515052355-0,egypt,0,2,1,1,1276.90,euro
933992985-3,Egypt,2,1,2,0,1237.08,USD
231917690-X,Jordan,0,0,1,0,947.79,Euro
274512159-6,egypt,2,2,2,1,1119.73,USD
989277205-9,Egypt,0,2,2,1,941.50,euro
538788990-0,jod,1,2,0,2,1145.20,USD
073097413-8,JOD,0,2,2,2,1378.49,$
861618962-9,jod,2,2,1,0,684.21,Euro
054589271-6,Kuwait,1,1,1,2,1034.33,JOD
573371902-8,jod,2,0,0,0,1332.00,JOD
945533055-5,JOD,0,0,0,0,1460.47,USD
481922411-5,Jordan,0,0,0,1,1094.56,JOD
748911350-4,Jordan,2,0,2,2,709.40,Euro
232040125-3,egypt,1,0,2,0,1144.32,$
748147309-9,JOD,2,2,2,1,1059.22,JOD
370247562-1,Egypt,1,1,0,0,937.47,$
749343947-8,JOD,1,2,2,0,1122.62,USD
245204970-0,Jordan,2,1,2,2,1419.21,JOD
400542130-X,jod,2,2,2,1,831.94,JOD
359554552-4,egypt,0,0,2,0,903.62,usd
298723237-3,Jordan,2,1,2,2,819.99,euro
826953731-4,Jordan,2,0,0,2,1486.70,Euro
160250505-5,JOD,1,0,1,2,695.64,JOD
007129072-9,jod,2,0,2,0,1413.84,JOD
446963779-3,jod,2,0,0,0,683.51,Euro
779529910-5,Kuwait,2,1,0,2,1352.21,euro
723178018-0,Kuwait,2,1,0,2,756.92,$
369127273-8,Jordan,0,1,0,0,1265.80,USD
717490001-1,jod,2,0,2,0,911.30,JOD
038723309-1,Jordan,0,2,1,2,1204.72,usd
080513544-8,jod,0,0,2,0,1027.86,usd
629705976-4,JOD,0,1,1,0,603.32,euro
730826204-9,JOD,0,2,0,0,1170.01,Euro
613567950-3,Kuwait,2,2,0,2,1390.31,JOD
812280981-2,egypt,0,1,0,2,1137.08,Euro
260492566-4,egypt,0,0,2,0,1209.07,usd
155369579-8,Egypt,2,1,2,0,819.15,USD
704566730-2,egypt,2,2,0,2,689.58,usd
297902043-5,Kuwait,0,2,2,2,909.51,euro
449322965-9,Jordan,1,2,2,0,650.81,JOD
432439792-9,Kuwait,0,2,0,0,971.46,$
368823122-8,JOD,2,2,0,0,629.31,$
273709309-0,Egypt,2,0,0,0,1405.08,JOD
447161524-6,JOD,2,1,2,1,694.22,USD
388729283-9,Egypt,1,0,2,2,1337.95,usd
452498396-1,JOD,0,2,2,0,882.98,usd
627326904-1,jod,2,2,2,2,870.26,Euro
039047238-7,jod,1,1,2,2,1110.33,$
503915669-3,Jordan,0,2,1,1,1270.53,usd
181753093-3,Kuwait,0,0,0,0,1323.42,euro
786087069-X,Jordan,1,1,2,1,1289.98,Euro
673154994-0,Jordan,0,1,2,2,1386.56,Euro
399711781-0,Jordan,0,0,1,1,1255.05,USD
222333067-3,jod,0,1,1,1,717.79,JOD
174596406-1,egypt,2,0,1,1,771.67,$
348717577-0,egypt,2,2,0,2,812.32,JOD
302916024-6,Egypt,1,1,1,2,1276.94,Euro
019034288-9,egypt,1,1,2,0,606.49,usd
402905631-8,Egypt,2,0,0,0,1381.24,usd
994318951-7,Kuwait,0,2,0,0,1405.64,$
092551351-2,egypt,2,2,2,2,1267.57,Euro
612891855-7,jod,0,2,0,0,1425.50,Euro
734417133-3,jod,1,0,2,2,1363.02,JOD
638823550-6,JOD,1,1,0,1,863.36,USD
397253293-8,Egypt,0,0,1,0,1446.09,$
144395633-3,Kuwait,1,2,1,0,679.07,JOD
202638619-6,egypt,1,0,2,2,1237.41,$
806192043-3,Egypt,0,1,2,0,792.81,Euro
603897840-2,Egypt,2,0,2,1,786.46,USD
432778335-8,jod,0,0,1,2,694.49,JOD
650691042-9,jod,1,2,2,2,626.80,JOD
652288448-8,jod,1,2,1,2,1022.17,$
904586704-4,egypt,2,2,0,0,1492.71,usd
811298018-7,Egypt,0,2,0,0,995.58,Euro
914698847-5,Jordan,2,0,0,2,1050.57,USD
959183022-X,egypt,0,2,2,0,1272.05,USD
191213934-0,jod,2,2,2,0,746.89,JOD
034973860-2,Egypt,1,2,1,1,1027.80,Euro
729878345-9,Egypt,2,2,2,1,1291.00,Euro
753020421-1,Egypt,1,0,2,2,1220.87,USD
689955731-2,JOD,1,2,0,0,1187.88,JOD
980080812-4,Jordan,1,2,2,0,771.47,usd
271943138-9,jod,0,1,0,0,1205.28,usd
878602610-0,jod,2,1,0,0,1289.76,$
608068368-7,Kuwait,0,0,0,2,1093.70,$
142947267-7,egypt,1,2,2,2,921.87,usd
662756642-7,egypt,0,1,1,0,1020.97,JOD
038159214-6,JOD,1,1,0,0,1204.16,USD
702413112-8,jod,1,2,2,0,1138.14,JOD
258254890-1,jod,0,2,1,0,1188.51,euro
783561596-7,Kuwait,1,2,2,0,1109.71,$
283934075-5,Jordan,1,1,1,2,847.87,JOD
319011215-0,JOD,1,2,2,2,1188.85,euro
977888284-3,JOD,0,2,0,1,757.51,euro
619162471-9,Egypt,0,1,2,1,1135.55,USD
416477504-1,jod,2,2,0,1,809.79,USD
859532145-0,Kuwait,1,2,1,1,842.83,$
346221017-3,JOD,1,2,1,2,1171.10,$
273015836-7,JOD,0,1,2,0,756.71,Euro
179672672-9,jod,0,1,1,0,1162.16,USD
766694883-2,Kuwait,2,2,2,2,867.62,USD
706514389-9,egypt,0,1,0,0,601.06,Euro
472906437-2,jod,1,2,0,1,1263.05,$
530695295-X,Jordan,1,1,0,2,1313.61,usd
058352386-2,JOD,2,1,1,1,1269.50,$
301997171-3,JOD,2,0,2,0,742.41,USD
280262016-9,Egypt,1,2,2,2,1426.59,usd
285967855-7,JOD,0,2,2,1,1212.85,euro
394892951-3,Egypt,2,1,2,1,867.75,euro
758563871-X,Kuwait,2,0,1,2,965.99,Euro
188921387-X,Kuwait,0,1,2,0,637.61,JOD
539081625-0,Egypt,0,1,0,2,959.14,usd
987835046-0,,2,0,,0,1179.77,$
468959786-3,Egypt,2,1,1,0,1030.88,USD
739125242-5,Egypt,1,2,2,0,956.37,Euro
518811895-5,Kuwait,2,0,2,1,822.26,$
945299377-4,Egypt,1,2,0,1,1210.89,JOD
514214479-1,JOD,0,2,0,1,925.50,$
390267545-4,JOD,0,0,1,2,1242.33,euro
344152498-5,jod,0,2,2,0,1351.55,JOD
229726330-9,jod,1,1,0,0,834.60,usd
078529434-1,JOD,2,2,0,1,1009.12,Euro
729734849-X,Egypt,1,1,2,2,934.54,Euro
682929728-1,JOD,0,0,2,1,1080.65,usd
534495036-5,JOD,2,0,2,2,1108.92,euro
178066096-0,Jordan,0,1,2,1,806.24,usd
467456157-4,egypt,0,1,0,1,875.33,USD
342242282-X,Kuwait,2,1,0,1,878.71,$
457487478-3,Egypt,1,1,0,1,863.44,Euro
114353850-1,JOD,0,2,1,2,1340.75,usd
327443511-2,Egypt,0,2,1,2,1160.96,Euro
503137055-6,JOD,1,0,0,2,1234.15,JOD
892002099-X,JOD,2,2,2,1,766.73,euro
988663886-9,Kuwait,0,1,2,2,1263.89,$
417248496-4,Jordan,1,1,1,0,1014.85,JOD
926046375-0,JOD,1,1,2,2,997.76,USD
745269088-5,jod,0,1,0,0,1445.88,euro
325855481-1,Kuwait,1,0,2,1,896.51,USD
165899730-1,jod,0,0,0,1,874.01,$
734083968-2,Kuwait,2,0,2,2,869.55,USD
039736646-9,egypt,1,2,2,2,1388.04,euro
491470078-6,Jordan,1,2,1,2,682.80,USD
633172916-X,Egypt,0,1,1,1,1197.63,Euro
296854344-X,jod,0,2,1,1,1230.11,JOD
222062834-5,Kuwait,2,2,2,1,784.25,usd
499077675-5,Egypt,1,1,0,2,996.51,euro
307963728-3,Egypt,2,0,2,1,995.23,usd
021501727-7,JOD,0,0,1,2,1199.24,JOD
278099547-5,,1,2,,2,1267.51,$
110824190-5,egypt,2,0,1,2,1375.30,euro
617047081-X,Kuwait,2,0,2,0,740.51,JOD
700977658-X,Egypt,2,1,0,2,612.54,Euro
720444542-2,Jordan,2,0,2,2,624.01,Euro
616301642-4,Jordan,1,0,0,1,925.80,USD
414577760-3,Jordan,0,2,1,0,1111.17,JOD
488950338-2,Kuwait,2,2,0,1,1301.02,euro
328657142-3,egypt,1,0,2,1,1365.49,USD
415343572-4,Kuwait,2,0,0,0,929.21,Euro
889016853-6,egypt,1,2,2,2,1454.18,JOD
740290662-0,egypt,1,2,2,1,799.75,USD
160928461-5,Kuwait,1,0,1,2,1053.62,USD
936843672-X,Kuwait,0,2,1,1,1403.51,usd
803219396-0,JOD,0,2,2,0,1250.84,usd
224004452-7,Jordan,0,1,1,0,707.03,usd
933051817-6,Kuwait,1,0,2,1,947.43,Euro
162039842-7,Kuwait,1,2,2,2,1131.70,USD
673753259-4,egypt,0,0,0,0,933.37,Euro
446175104-X,JOD,2,0,0,2,792.46,euro
006792161-2,Egypt,0,1,1,0,613.19,USD
629523215-9,JOD,0,2,1,2,811.47,USD
759554526-9,egypt,2,1,2,1,1260.08,Euro
931609998-6,Jordan,1,2,1,0,1283.23,USD
229267112-3,Egypt,1,2,0,0,1089.49,JOD
267539022-4,jod,1,1,1,2,745.21,usd
933504444-X,JOD,0,0,0,2,1181.96,usd
002575990-6,Jordan,1,2,2,0,951.43,euro
839448416-6,JOD,2,0,2,1,997.12,euro
858086553-0,Jordan,0,0,0,0,877.91,JOD
420978029-4,JOD,0,0,2,0,652.64,euro
852807628-8,JOD,2,0,1,2,1313.55,usd
886375482-9,Kuwait,0,2,2,1,1394.12,usd
682626554-0,Jordan,2,1,2,2,1215.26,USD
979519355-4,JOD,0,2,2,1,1138.88,JOD
951854639-8,egypt,1,2,0,1,819.04,JOD
826897295-5,JOD,0,1,0,0,1290.95,USD
887954986-3,Jordan,1,0,0,0,928.96,Euro
878829310-6,Egypt,2,2,1,1,1096.92,USD
289252138-6,jod,2,1,2,1,869.36,euro
053285038-6,JOD,2,0,2,1,815.43,Euro
478703528-2,Egypt,2,2,1,0,1317.44,USD
259910385-1,jod,0,0,2,0,1181.92,JOD
337202503-2,egypt,2,0,1,0,921.26,euro
193438147-0,JOD,0,2,2,1,851.74,Euro
331843527-9,egypt,0,1,0,2,1436.47,$
071822007-2,Kuwait,2,2,0,1,916.08,euro
054042115-4,JOD,2,1,1,0,1070.15,USD
000968063-2,egypt,2,0,1,1,1156.55,euro
293220773-3,Jordan,1,1,2,0,1406.39,$
034619222-6,Kuwait,2,1,1,2,1458.02,Euro
435610182-0,egypt,0,0,0,0,652.33,Euro
136356703-9,JOD,1,1,1,1,864.03,euro
614241832-9,Jordan,1,1,2,0,878.42,$
361295726-0,Egypt,2,0,0,0,737.07,euro
437483673-X,Kuwait,0,1,1,0,724.17,Euro
458709866-3,Egypt,2,2,1,0,971.84,USD
020451591-2,egypt,0,0,2,2,636.17,euro
941615887-9,jod,1,1,0,2,726.91,USD
518800853-X,jod,2,2,2,0,739.23,usd
649222967-3,Jordan,0,2,1,1,767.28,USD
078275557-7,JOD,1,2,0,1,1442.17,JOD
836562494-X,egypt,1,0,2,0,1022.18,usd
936585626-4,jod,2,2,2,2,1296.65,euro
366522601-5,Egypt,2,1,1,1,1340.27,JOD
813922971-7,JOD,0,0,2,2,675.97,USD
200451129-X,Egypt,1,2,1,1,979.01,USD
134245051-5,egypt,0,0,1,1,1158.82,euro
619061490-6,Kuwait,0,0,2,0,780.43,Euro
259984565-3,Egypt,1,1,0,1,1152.90,usd
716215505-7,Jordan,1,0,1,1,1155.22,USD
349504576-7,Kuwait,1,0,1,1,773.63,euro
637542042-3,Jordan,2,2,1,2,694.80,$
306292626-0,,2,1,,2,944.45,$
471696670-4,egypt,0,0,0,1,905.23,$
321393436-4,Kuwait,2,1,0,1,675.63,usd
927908500-X,Egypt,1,1,2,0,1234.38,Euro
234244383-8,Kuwait,1,2,1,0,1490.57,JOD
396146901-6,Kuwait,1,0,0,0,1267.61,Euro
847483157-1,jod,2,1,0,0,841.68,Euro
468308342-6,Kuwait,2,2,1,1,1395.13,$
268110510-2,jod,0,0,2,0,855.44,Euro
348294321-4,egypt,0,1,1,0,1002.37,JOD
467352189-7,Jordan,1,1,1,2,890.58,JOD
032564625-2,Egypt,1,0,0,1,1115.27,USD
978380487-1,Jordan,0,0,1,2,1117.03,Euro
765985599-9,jod,0,1,1,2,883.54,JOD
564305076-5,jod,0,1,0,0,632.63,Euro
053233195-8,Jordan,0,0,1,0,1230.79,USD
647292500-3,Kuwait,2,0,1,0,695.01,$
527757787-4,Jordan,0,0,2,2,817.53,USD
344864996-1,Kuwait,2,2,2,1,1033.14,USD
188171648-1,jod,2,2,0,0,772.04,usd
880595260-5,Egypt,0,2,1,0,672.24,USD
623191649-9,JOD,1,1,0,0,1241.87,$
628026521-8,Egypt,0,0,1,0,1492.03,JOD
818546194-5,Kuwait,1,0,1,0,1474.26,USD
348549343-0,jod,0,2,0,0,1223.52,$
709299727-5,,1,0,,1,1030.74,USD
660359970-8,,1,1,,0,847.51,euro
417807779-1,egypt,2,1,2,1,1333.28,JOD
523751169-4,Kuwait,1,1,1,1,1160.19,USD
953487310-1,Kuwait,2,2,0,0,814.99,$
096733834-4,Kuwait,0,2,2,1,1122.06,JOD
831712570-X,jod,1,1,0,0,1490.33,usd
990172168-7,Jordan,0,0,1,0,1267.35,usd
033555037-1,Egypt,1,1,2,0,1459.83,euro
016806798-6,Jordan,2,2,1,0,1318.32,euro
608905153-5,Jordan,1,1,0,1,995.09,euro
932402950-9,Kuwait,1,1,2,2,1045.62,euro
659195075-3,egypt,1,1,1,2,1244.41,usd
979483082-8,jod,1,1,2,0,1375.99,JOD
452633349-2,egypt,1,0,2,0,726.59,euro
292042345-2,Jordan,0,0,1,1,998.49,euro
148336555-7,JOD,2,0,0,1,1193.00,usd
501491464-0,Kuwait,2,2,1,0,1307.26,euro
133232623-4,jod,2,0,0,1,1306.41,JOD
207897184-7,JOD,2,1,2,0,741.45,JOD
876942926-X,jod,0,2,0,0,1495.16,USD
415477135-3,Egypt,0,0,0,2,1049.01,usd
694892725-4,JOD,2,2,2,1,1438.38,usd
509608448-5,jod,0,2,0,0,919.20,$
522339235-3,Egypt,2,1,2,2,1317.28,$
003907553-2,egypt,0,2,2,2,1083.57,JOD
407673985-X,Kuwait,2,2,2,0,1099.45,euro
970778769-4,Egypt,2,1,1,1,1386.40,$
102428547-2,egypt,2,0,1,1,1212.18,usd
128337791-8,jod,0,0,0,2,875.23,euro
335908815-8,jod,2,0,0,1,681.57,JOD
696004608-4,Egypt,0,1,1,2,1309.91,JOD
972769593-0,JOD,1,1,2,2,1153.66,JOD
493058254-7,jod,1,0,1,1,850.42,JOD
506136491-0,JOD,2,0,2,0,1492.10,Euro
726042950-X,JOD,0,0,2,1,1091.66,usd
943024142-7,JOD,1,1,0,1,1216.93,Euro
001050692-6,Kuwait,2,2,2,1,1331.07,euro
712450162-8,Egypt,0,2,1,2,1389.02,$
851774700-3,JOD,1,0,0,2,761.98,Euro
532563953-6,JOD,1,2,1,1,1319.41,$
035294067-0,Kuwait,2,0,2,0,1483.47,usd
719387397-0,Kuwait,2,0,0,1,741.96,JOD
882815357-1,JOD,1,2,2,1,1456.79,euro
581330791-5,jod,0,2,2,0,1190.44,usd
089441011-3,Egypt,2,2,1,0,729.15,USD
693969539-7,egypt,1,0,2,2,1131.58,USD
125557108-X,JOD,0,2,0,2,917.22,JOD
139544982-1,jod,2,2,0,2,1195.90,USD
431011959-X,egypt,2,0,1,1,1341.79,euro
508614106-0,Egypt,0,2,2,2,1152.44,euro
